postDates,tweets,sentiment_label,polarity_score
2019-01-14T15:49:04.000Z,Reposted from ministerioninezpy Que la conexión de las niñas niños y adolescentes en Internet sea segura #ConectateSeguroPy Para solicitar asesoramiento puedes llamar al Fono… ,pos,1.0
2019-01-14T12:22:10.000Z, buenaaas Estoy sin internet alguien podría decirme ke está pasaanda ,pos,0.25
2019-01-14T08:47:48.000Z,Pésimo servicio demasiados cortes en señal de Internet y TV Al menos atiendan los reclamos,neu,0
2019-01-14T08:07:08.000Z, agradecería me devuelvan señal de Internet y TV que me arrebataron hacia medianoche,neu,0
2019-01-14T01:35:28.000Z, es mucho pedir habilitar HBO HD horas todos los domingos parar ver TrueDetective así medio compensaría las veces que se cortó el servicio o no había señal de Internet,pos,1.333
2019-01-09T02:11:24.000Z,Te gusta comprar por internet,pos,0.406
2019-01-09T01:40:12.000Z, pensar que pago mi factura de tv internet y telefonía para que digas bobadas mejor mejoren sus servicios ,pos,0.406
2019-01-08T19:22:13.000Z,Mientras haya internet todo es divertido,pos,0.903
2019-01-08T12:17:18.000Z,Ya rige resolución para compras por internet ,neu,0
2019-01-08T07:54:55.000Z, Tu internet es una porqueríaaaAAAaaa,neu,0
2019-01-08T03:20:14.000Z, pésima señal de Internet desde las hs Señal intermitente lenta sin wifi desastre CI ,neg,-0.3
2019-01-08T02:31:49.000Z,Esta versión de SEÑORA MILI ES JAJAJAJAJA gracias internet,pos,0.35
2019-01-08T00:32:53.000Z, estoy sin internet y desde las de la tarde estoy intentando en el call center sin que nadie atienda ya gaste todo mi saldo escuchando su músiquita,neg,-0.14
2019-01-07T15:45:50.000Z,Van a ser hs sin internet en casa Que te toque el finde todo bien salvas la situación lees dormís jugas juegos de mesa con la flia pasas muy bien Pero llega el lunes y ya hay que trabajar al reclamar te dicen que la solución está prevista recién dentro de o hs,pos,2.184
2019-01-07T14:36:08.000Z, que pasaDesde el viernes estamos con intermitencia en el servicio de internet No puede ser pues Estoy a mts de la central y no tengo servicio,neu,0.0
2019-01-07T01:58:45.000Z,Qué porongo que ya es mi internet Gran flauta,pos,0.338
2019-01-06T23:33:22.000Z,Hace hs sin internet en casa no queda de otra que seguir esto desde el Twitter #GoldenGlobes,pos,0.35
2019-01-06T22:39:01.000Z,Será que se quedaron sin internet los reyes Nunca llegaron ,neu,0
2019-01-06T20:54:21.000Z,Ikatu pío no me funciona un carajo el Internet,neg,-0.265
2019-01-06T02:35:57.000Z, no pueden pio descontar las horasdesde las hs que uno no tiene servicio tanto tv cable como Internet ya son el colmo si no fuera porque tienen la transmisión el torneo local ya les daba de baja,neg,-0.25
2019-01-05T23:28:03.000Z, todo el dia sin cable e internet espero el descuento en la factura a fin de mes eh,pos,0.25
2019-01-05T21:12:05.000Z,A qué hora piensan hacer funcionar otra vez el internet desde las de la mañana estoy sin wifi ya termino la giraaaa seguro ,pos,0.625
2019-01-05T17:51:51.000Z,Copaco ponete las pilas casi toda la mañana se cortó el internet,pos,0.25
2019-01-04T22:39:04.000Z,Señal de internet intermitente en barrio jara ,neu,0
2019-01-04T18:55:08.000Z, estamos sin servicio de Nada Ni internet ni tv Barrio Jara Hace minutos,neu,0
2019-01-04T18:06:31.000Z,el internet de claro acá en paraguay anda como el culoo ,neg,-0.25
2019-01-02T12:15:44.000Z,Sigo sin internet y sin respuesta de ustedes ,pos,0.35
2019-01-01T15:43:13.000Z,Feliz año nuevo pequeña plataforma ácida y simpatiquilla Por un donde la gente no sea tan rompebola con susceptibilidades dañando lo único bueno del internet Fuck off Que tengan un lindo día ,pos,1.277
2019-01-01T15:10:28.000Z,Este año me desperté y no me deja hacer una denuncia por internet ,neu,0.0
2019-01-01T00:10:56.000Z,Hace años se saturaban las lineas para llamas ahora desde las pm ya se satura el internet parece ,neu,0
2018-12-31T17:22:28.000Z, Qué hora se repondrá la señal en Yaguarón TIGO Internet ,neu,0
2018-12-31T13:33:59.000Z,Que pésimo servicio muestran Más lento que imposible su internet Gran puta,neg,-0.302
2018-12-29T09:39:33.000Z,Averigua con el banco Ahí se hacen pago por internet ,neu,0
2018-12-29T00:20:55.000Z, que sucede con el servicio de cable e Internet Zona Las Mercedes San Antonio,pos,0.25
2018-12-28T19:16:01.000Z, por favor solucionen el internet wifi necesito terminar un trabajo Y arta que cada lluvia por mas frágil que sea deje de funcionar En el dm tienen luego los datos,pos,0.22499999999999998
2018-12-28T16:44:07.000Z,Pensé que el gobierno de Cartes era el que más nos cagaría con los múltiples impuestos ej cooperativas compras en internet ah pero olvidé que el hermanastro del actual presidente es el ministro de Hacienda Maligno López en acción otra vez Marito la estás comenzando a cagar,neg,-0.21899999999999997
2018-12-28T13:20:27.000Z,Acabo de enviar mi primer mail a una persona con discapacidad visual gracias internet por crear puentes Las barreras las pusimos nosotros,pos,0.057999999999999996
2018-12-28T01:01:12.000Z,Amigos qué tal si mejoran el servicio de internet ,pos,0.656
2018-12-22T17:32:18.000Z,Llega navidad y yo sin internet muchas gracias Espero la infaltable factura y la visita de tu servicio técnico que desde octubre se pasea por El Barrio ,pos,0.6419999999999999
2018-12-22T14:52:29.000Z,Sin tu Internet que es el verdadero A NADIEE ,pos,0.453
2018-12-21T10:29:05.000Z,Pensar que la gente que labura de madrugada y espera buses sobre Eusebio Ayala a las está refeliz por Uber y MUV es la idiotez mas grande que leí en los últimos años apenas pueden pagar el pasaje no tienen saldo de internet pero van a ser refelices,neu,-0.020000000000000018
2018-12-20T22:17:53.000Z,Check out me bumker INTERNET ONLINE me free room ,neg,-0.25
2018-12-20T21:36:22.000Z, necesito oferta de plan para internet y tv para mi casa pues estoy pensando cambiar a ,neu,0
2018-12-20T16:16:46.000Z, necesito oferta de plan para internet y tv para mi casa pues estoy pensando cambiar a ,neu,0
2018-12-20T13:40:11.000Z,Dios mío no funciona internet en este país a parte del tráfico todo colapsado los que tienen que cobrar aguinaldo lo que están impacientes y la señal que va y viene,pos,0.25
2018-12-19T22:03:35.000Z, recien con buen Internet vi el video sebastiaaaaaaan que cosa mas grosa hiciste te felicito super fuera de lo que todos podian esperar y mejorando las expectativas que genialidad me gustó demasiado,pos,2.6710000000000003
2018-12-19T15:12:26.000Z,Estábamos con el internet lento de como de costumbre llamamos a reclamar y nos dijeron que iban a hacer unos cambios para solucionar y ahora no tenemos internet Avisamos para que los clientes nos tengan paciencia si nos nos ven conectados al whatsapp ,pos,0.35
2018-12-18T23:29:16.000Z,con los Capos del Internet #ccna ,neu,0
2018-12-18T23:20:25.000Z, el internet más inestable ,neu,0
2018-12-18T19:21:27.000Z, cuando puedan nomas si tienen la gentileza de darme la señal de Internet por la que pago Gracias,pos,0.7669999999999999
2018-12-18T19:02:30.000Z,Socorro no es momento para dejarme sin señal de Internet Help,neg,-0.375
2018-12-18T03:57:49.000Z,Qué personas tan bonitas me dio el internet te amo Lini,pos,1.75
2018-12-17T15:41:36.000Z,Apparently it’s years since I joined this portion of the internet #MiAniversarioDeTwitter,neu,0
2018-12-17T01:46:37.000Z,Que Internet de mierda el que tengo,neg,-0.39
2018-12-15T02:11:52.000Z,No es real el lamentable servicio de internet que ofrecen No puede ser que no pueda ver un capítulo de corrido ,neg,-0.775
2018-12-14T16:03:11.000Z,Qué viene después El internet hay que prohibir porque nos perjudica Antes del Internet funcionabamos bien con RadioJajajajajaj,pos,0.542
2018-12-14T15:24:29.000Z,Cada vez más míerda el servicio que le ofrecen a sus clientes hace días estoy sin internet y no son capaces de dar una solución inmediata soreteeeees,pos,0.884
2018-12-14T15:16:19.000Z,Están matando al fútbol sudamericano es lo único que voy a decir lindo negocio de dinerito están haciendo dentro Esperemos que con esto el internet de acá mejore sino cortes y cortes para todos los partidos que veamos acá ,pos,1.7389999999999999
2018-12-14T11:09:33.000Z,No anda tu Internet ,neu,0.0
2018-12-13T21:31:35.000Z, hola Necesito contar con su servicio de internet wifi en Coronel Oviedo Me indican los pasos,pos,0.375
2018-12-09T19:31:58.000Z,Hoy es mi cumpleaños y vos estás jodiendo desde anoche con el internet auxilio estoy respondiendo mensajes gracias a mi wifi móvil de que no me falla,pos,1.038
2018-12-09T14:02:54.000Z,Descubrí Tubi Tv y encontré esta joyita serie B Bad Taste Que lindo internetTambién la serie completa de Misterios Sin Resolver y otras tantas películas y series americanas de los ’s ’s Gratis en Playstation Store De nada,pos,0.25
2018-12-08T15:27:52.000Z, no puedo creer q no puedan instalar internet en el edificio donde vivo Tuve q recurrir a q es una mierda q me cobraron y tampoco instalaron Q difícil es todo en este país #decepcion,neg,-0.4770000000000001
2018-12-08T01:26:39.000Z,En mi casa tengo servicio de internet de copaco y de tigo Adivinen cuál funciona Exacto Ninguno,pos,0.625
2018-12-06T16:21:59.000Z,Licitación de la red nacional de fibra óptica difundida completamente bajo un proceso transparente en conjunto con la DNCP Trabajamos día a día para que muy pronto todos los paraguayos podamos tener internet de calidad y a un costo accesible,pos,0.707
2018-12-06T00:34:35.000Z,Unos cuantos volvieron a tener Internet parece se pasan de ridículos en serio,neu,0
2018-12-05T22:47:39.000Z,Tal cual y lo peor de todo que días y horas uno se queda sin internet sin línea y ellos jamás reconocen más bien no te devuelven en nada lo que uno pago por esos días sin servicio ,pos,1.167
2018-12-05T16:24:28.000Z,Zona Barrio Jara hacia el Colegio San Ignacio hay problemas técnicos o qué onda hace horas sin internet Help,neg,-0.14500000000000002
2018-12-05T16:12:27.000Z, hola Quisiera saber por qué no está funcionando mi internet y tampoco el cable,neu,0.0
2018-12-05T15:00:28.000Z,Alguien más en la zona de barrio Jara no tiene internet y cable de o en mi casa nomas es ,pos,0.25
2018-12-05T14:30:24.000Z,Esperando que vuelva Internet de ,neu,0
2018-12-05T13:07:37.000Z,Sin cable ni Internet en barrio jara ,neu,0
2018-12-05T00:00:57.000Z,Hola hay problemas con Internet o será solo en mi casa,neg,-0.437
2018-12-04T23:46:15.000Z, Música es la mejor app que se pudo crear sin consumir internet te armás alta farra enganchado del artista que elegiste o play list,pos,0.375
2018-12-04T21:24:19.000Z,Internet hogar de no da ni para streaming de radio por suerte en el cel tengo datos de y al menos puedo tuitear esto ,neu,0.0
2018-12-01T18:12:08.000Z,Esta supuesta orden está circulando por Internet En la caza de y cuando llegue a Paraguay,neu,0
2018-12-01T04:01:46.000Z,Qué pasa con el servicio de internet Toda la semana estuvo pésimo,pos,0.25
2018-12-01T03:50:24.000Z,Teorias de conspiración la llaman Deben ser coincidencias claro Y te muestran como actúa y de nuevo se activa el beneficio de la duda Elijo no creer “mucha ciencia ficción” “mucho internet”,pos,0.396
2018-11-30T19:53:02.000Z,La Dirección de Aduanas explica que las compras realizadas por internet o mercaderías enviadas por courier no son retenidas Sí exigen el cumplimiento del código aduanero #ElNoticiero,neg,-0.25
2018-11-30T14:52:51.000Z,Que lindo cuando el internet de se va a las de la mañana Ande cae por tormenta por qué caería la señal WiFi de Tigo en esta bella mañana,pos,0.625
2018-11-28T20:37:14.000Z,Ya tenes Internet ,neu,0
2018-11-24T00:38:25.000Z,Desde la mañana sin señal de TV ni internet mas les vale que pasen mañana temprano a solucionar si no llego a ver la fi al de la libertadores juro que de por vida les voy a reclamar Ya llame veces a reclamar,pos,0.5
2018-11-24T00:06:20.000Z,En America Latina hay quejas constantes por la calidad de la banda ancha Países con el peor y mejor #internet del mundo Otro informe ,pos,0.344
2018-11-23T23:27:01.000Z,Internet más rápido marcan países en el mundo y son estos ,pos,0.318
2018-11-23T21:59:10.000Z,Como siempre cagada el internet de en la casa de mi mamá zona Lambaré barrio Mcal López cerca del club sirio Menos mal yo me mude a proximamente se cambia mi mamá ,neg,-0.75
2018-11-23T16:52:13.000Z,Que purete es no preocuparse porque se te acabe el internet Te amo Personal ,pos,1.0
2018-11-22T02:07:41.000Z,Cambiaron el router de Internet en mi casa y ahora es mega lento Necesito una solucion porque no me carga ni el Fortnite,neu,0.0
2018-11-22T01:45:30.000Z,Hi and I want to see almost fashionable a movie about travis How could i do Netflix or another link on the internet Please i really want to see the movie and i don’t know how,neu,0
2018-11-21T17:41:07.000Z,Se va la luz y ya no anda después tu Internet ,neu,0.0
2018-11-21T16:08:29.000Z,Año y todavía hay formularios de Instituciones Públicas que no se descargan de internet Tenes que ir a buscar,pos,0.438
2018-11-21T14:31:43.000Z,Habla con y ya está solucionado tu internet papá,pos,0.375
2018-11-21T13:04:18.000Z,Un día de trabajo perdido Gracias al servicio de ta del internet de ,neg,-0.06500000000000006
2018-11-20T11:15:02.000Z,No existe nada PEOR que los packs de internet de no duran un carajo ,neg,-0.515
2018-11-20T11:12:45.000Z,problema con mi internetYo Llamando a Tigo para hallar alguna soluciónEl cerebro del que está en el servicio técnicoNo lo digasNo lo digasNo lo digasNo lo digasNo lo digasNo lo digasServicio técnicoPODÉS REINICIAR TU EQUIPO Y PROBAR OTRA VEZ,pos,0.09399999999999997
2018-11-20T08:13:24.000Z,Cobrarle al trabajadora un super impuesto por sus compras de internet fue mucho más rápido y sencillo que darle por fin el impuesto a los grandes corporativos del tabaco y la soja con un porcentaje definido justamente #ParaguayDeLaGente con mucho dinero,pos,0.798
2018-11-20T00:57:14.000Z,Apareciste por fin desde el viernes que te habías quedado sin internet parece ,neu,0
2018-11-20T00:45:17.000Z,Ya les devolvieron el Internet ,neu,0
2018-11-20T00:06:45.000Z,Mis mensaje llegan por cuota gracias al internet una persona desde Marte se comunica mejor,pos,0.725
2018-11-19T16:45:17.000Z,Una pregunta hasta qué punto un titular infundado puede perjudicar la reputación de una personaPor qué cuando se comprueba la falsedad de la información no se retira de internetEs suficiente el derecho a réplica,neg,-0.5780000000000001
2018-11-17T19:03:54.000Z,internet,neu,0
2018-11-17T16:37:19.000Z,Vuelvo a Paraguay después de dos meses y el internet de sigue sin funcionar ,pos,0.35
2018-11-17T13:42:48.000Z, Buenos días De nuevo sin linea baja e internet en menos de una semana Tendrían la gentileza de verificar por favor,pos,1.167
2018-11-17T12:51:28.000Z, desde ayer es esta mi velocidad de internet Hogar de TigoStar Supuestamente pagamos por mb Estoy hace minutos en espera en la línea de atención nadie atiende la llamada,neg,-0.39
2018-11-17T12:40:11.000Z,Buen día les comunico que no estoy teniendo acceso al Internet por favor si pueden verificar,pos,0.984
2018-11-17T12:22:36.000Z, Donde puedo hacer el reclamo tenemos una red de corporativos de una prestigiosa Multinacional donde no tiene una barra de señal de Internet Encima se colocaron supuestamente repetidoras y nunca tenemos señal,pos,0.938
2018-11-17T06:14:20.000Z,Uno de los puntos recomendados por internet al venir a Asunción es adentrarse en el Mercado municipal un lugar en Paraguay donde encuentras de todo… ,neg,-0.375
2018-11-17T04:44:58.000Z, desastre el servicio de internet adsl en sajonia y te dejan esperando en la linea de reclamos,neg,-0.3
2018-11-16T19:39:44.000Z, de minutos pque me atiendan en hace una semana tengo problemas con Internet Desde el miércoles jueves y hoy agendado para solución y nada pérdida de tiempo la espera Y encima para hacer una cancelación de cuenta te piden que pases por su local CHAU TIGO,neg,-0.062
2018-11-14T11:54:16.000Z, Siempre contestando están trabajando Pero nunca reponen el servicio de Internet y tv Espero descuenten en la factura el servicio no prestado desde ayer nada de servicio,pos,0.35
2018-11-14T03:25:23.000Z,Son una reverenda basura Todos los días a medianoche se pasan cortando su pésimo servicio de internet Tigo Star Inútiles,pos,0.542
2018-11-14T03:22:28.000Z,Que bueno es el Internet de Tigo cuando llueve Ni el CEO de Millicom,pos,0.5
2018-11-14T01:43:19.000Z, desde las No tenemos Internet ni el servicio de tv Llamas y te contestan que están trabajando Tantas horas por Dios Pero estupideces te dicen Seguro que la factura envían en fecha Y me cobrarán el servicio de hoy que ni dieron Manga de ladrones,neg,-0.525
2018-11-14T01:03:34.000Z, que vuelva la promo de Internet full con tabletas o notebooks,neu,0
2018-11-14T00:11:39.000Z, mb guau es mi Internet de tigo y no puede descarga un puto video de mb,neg,-0.75
2018-11-14T00:03:30.000Z, varios dias ya sin internet viene y va,neu,0
2018-11-13T11:23:22.000Z, Buenos días Podrían ver el reclamo de mi línea ya que por ende tampoco internet hace una semana Reclamo todos los días Gracias,pos,1.1
2018-11-12T02:45:53.000Z,Alguien le puede avisar a que sigo esperando que reestablezcan el servicio de internet hace horas q estan con el verso de que estan trabajando en eso no se nota,pos,0.32499999999999996
2018-11-12T02:32:29.000Z, me cagaron con su puto Internet soretes ,neg,-0.375
2018-11-12T02:28:18.000Z, qué onda los cortes desde hace dos semanas de internet Digan al menos que están trayendo la mejor actualización de equipos del mundo por qué de no ser así dupliquen o tripliquen todo el ancho por lo menos durante estos problemas,pos,0.188
2018-11-12T02:20:06.000Z,Ohó jeyma la nde Internet Peé piko pepracticá Instituto ANDE pe guá Che kuerai la micro corte,neu,0
2018-11-12T02:15:20.000Z, que pasa con el internet,neu,0
2018-11-12T02:05:19.000Z, che medio obvio q x todos lados estamos sin servicio de internet menos estamos para servirte y mas accion x favor que para eso pagamos ,pos,0.9
2018-11-12T02:03:40.000Z,Koree demasiado gusto estaba dando Dynasty Sin señal de Internet en Luque amigos,pos,0.641
2018-11-12T02:01:33.000Z, sin servicio de internet,neu,0
2018-11-12T02:01:33.000Z,Estas avanzando con la tesis y a los genios de se les ocurre dejarteme sin internet No se imaginan como anhelo que llegue a mi barrio,neu,0.0
2018-11-12T01:56:20.000Z, estoy con problemas de Internet y si llamo a su call center nadie atiende,neg,-0.827
2018-11-12T01:52:47.000Z, NECESITO QUE ALGUIEN ATIENDA EL TELÉFONO No tengo internet en mi casa,pos,0.25
2018-11-12T01:51:22.000Z, che y ahora xq no hay señal de internet Q mierda,neg,-0.39
2018-11-12T00:12:34.000Z,Sin señal de Internet Sería bueno vivir sin tanto corte,pos,0.5
2018-11-11T20:58:41.000Z,Si vas entendiendotodo tiene sentido O mucho internet O todo lo que pueden lograr Los #Ummitas dejaron estos mensajes para que el mundo despierte ,pos,0.875
2018-11-09T21:41:33.000Z,Por estas cosas es que amo el internet,pos,1.0
2018-11-09T17:52:53.000Z,Holaaaa no tengo señal de Internet podes hacer algo ,neu,0.0
2018-11-09T04:11:03.000Z,Muchísimas Gracias su señal de Internet hogar es un desastre y ahora tambien el cable Vivo cerca de su casa central encima,neu,0.0050000000000000044
2018-11-08T15:35:40.000Z,El robo de me venden un pack que dice futbolmás Mb y al final termino consumiendo tooodo mi saldo de internet del mes más el paquetigo porque HABÍA SIDO no es que te dan mas mb aparte del paquete de fútbol si no que así SE LLAAMA nomás su paquetigo,neg,-0.875
2018-11-06T14:23:16.000Z, pueden ya liberar las compras por Internet ,neu,0
2018-11-06T01:41:50.000Z,Suficiente internet ya por hoy,pos,0.563
2018-11-05T22:09:23.000Z, que manera de centrarte el culo este rapai mi reyPara eso luego sacas tu diarrea mental al internet,neg,-0.34800000000000003
2018-11-05T17:48:51.000Z,Si hubiese una campaña para elevar el costo del internet RE estaría de acuerdo así evitamos que cUaLkiErA tenga internet y leer menos boludeces,pos,0.375
2018-11-05T13:08:28.000Z, mi internet está un desastre ,neg,-0.675
2018-11-05T02:30:02.000Z,Me muero de sueño pero no tengo clases mañana temprano entonces se me activa el modo apendejada en Internet hasta la madrugada,pos,0.25
2018-12-29T09:39:33.000Z,Averigua con el banco Ahí se hacen pago por internet ,neu,0
2018-12-29T00:20:55.000Z, que sucede con el servicio de cable e Internet Zona Las Mercedes San Antonio,pos,0.25
2018-12-28T19:16:01.000Z, por favor solucionen el internet wifi necesito terminar un trabajo Y arta que cada lluvia por mas frágil que sea deje de funcionar En el dm tienen luego los datos,pos,0.22499999999999998
2018-12-28T16:44:07.000Z,Pensé que el gobierno de Cartes era el que más nos cagaría con los múltiples impuestos ej cooperativas compras en internet ah pero olvidé que el hermanastro del actual presidente es el ministro de Hacienda Maligno López en acción otra vez Marito la estás comenzando a cagar,neg,-0.21899999999999997
2018-12-28T13:20:27.000Z,Acabo de enviar mi primer mail a una persona con discapacidad visual gracias internet por crear puentes Las barreras las pusimos nosotros,pos,0.057999999999999996
2018-12-28T01:01:12.000Z,Amigos qué tal si mejoran el servicio de internet ,pos,0.656
2018-12-28T00:26:55.000Z, hace días que el servicio de internet no funciona velocidad baja desconexiones constantes y eso que pago un servicio caro y estamos al día en la cuenta Es insoportable el pésimo servicio que brindan Cliente brinden el servicio que pagamos,pos,0.21899999999999997
2018-12-28T00:21:18.000Z,Más bien es para compras en Internet y pagar Spotify porque no soporto más su publicidad chota ,pos,0.792
2018-12-26T22:17:18.000Z,Amigx secreto tu regalo se está subiendoEsperemos que se termine de subir hoy Internet lento#SecretSantaPDC,neu,0
2018-12-16T21:12:37.000Z,Y yo mientras me peleo por el G o por los megas de o por tener #internet #QueLejosEstamos,neg,-0.25
2018-12-16T20:10:17.000Z,Está claro que sos un machirulo para diferenciar la violencia contra la mujer y la violencia en las canchas Está barato el Internet,neg,-0.333
2018-12-16T15:03:47.000Z,Mi papá desde ayer a la tarde estaba mirando en internet distintas recetas para hacer paella hoy Desde ayer estoy esperando el almuerzo #leamo,neu,0
2018-12-15T02:11:52.000Z,No es real el lamentable servicio de internet que ofrecen No puede ser que no pueda ver un capítulo de corrido ,neg,-0.775
2018-12-13T21:31:35.000Z, hola Necesito contar con su servicio de internet wifi en Coronel Oviedo Me indican los pasos,pos,0.375
2018-12-13T20:47:23.000Z, todos los meses la misma cajera de Palma me cobra desde mi TC los servicios de TV Internet y Plan pero justo hoy necesitaba mi CI para cargar mi billetera y no pude enviarle mi giro nuestro chofer que está varado en el Chaco Reiteró JAMÁS me pidieron mi CI pNADA,pos,1.3
2018-12-13T13:50:57.000Z,Una vergüenza la cobertura aquí zona itaugua km desde el lunes que no hay señal estable tengo que utilizar chip de otra compañía para poder estar conectado a Internet ,neg,-0.125
2018-12-13T05:57:28.000Z,Mucho internet por hoy,neu,0
2018-12-13T00:16:25.000Z,Hola desde las hs no tenemos cable ni internet Cuando van a solucionar el problema Zona Conmebol,neg,-0.437
2018-12-13T00:12:49.000Z, una mierda tu servicio sin internet por Mariano,neg,-0.39
2018-12-12T19:44:47.000Z,En Paraguay llueve yNo hay luzSe hunden los autosEl tráfico es hasta TailandiaNo hay aguaInternet de tigo murióNo tenes bateríaLa gente tiene todo miedoTe mojaste hasta la concienciaTu Paragua se dio la vueltaSe suspenden las clasesNo podes llegar a tu casa,pos,0.25
2018-12-12T19:00:27.000Z,Pellizco por internet no es un sueño Ahre te llegó la respiración de boca a boca por internet,neg,-0.375
2018-12-08T01:26:39.000Z,En mi casa tengo servicio de internet de copaco y de tigo Adivinen cuál funciona Exacto Ninguno,pos,0.625
2018-12-06T16:21:59.000Z,Licitación de la red nacional de fibra óptica difundida completamente bajo un proceso transparente en conjunto con la DNCP Trabajamos día a día para que muy pronto todos los paraguayos podamos tener internet de calidad y a un costo accesible,pos,0.707
2018-12-06T04:00:17.000Z,Barrio obrero ya tiene INTERNET ,neu,0
2018-12-06T01:25:26.000Z,Volvió la señal de internet en Barrio Obrero repito Volvió la señal ,neu,0
2018-12-06T00:41:33.000Z,Salieron de la cueva había sido los de BO el internet ya funciona,neu,0
2018-12-05T22:47:39.000Z,Tal cual y lo peor de todo que días y horas uno se queda sin internet sin línea y ellos jamás reconocen más bien no te devuelven en nada lo que uno pago por esos días sin servicio ,pos,1.167
2018-12-05T16:24:28.000Z,Zona Barrio Jara hacia el Colegio San Ignacio hay problemas técnicos o qué onda hace horas sin internet Help,neg,-0.14500000000000002
2018-12-05T16:12:27.000Z, hola Quisiera saber por qué no está funcionando mi internet y tampoco el cable,neu,0.0
2018-12-05T15:00:28.000Z,Alguien más en la zona de barrio Jara no tiene internet y cable de o en mi casa nomas es ,pos,0.25
2018-12-04T00:00:17.000Z,Alguien recuerda como se llama la App creada por paraguayos para hacer llamadas sobre internet,pos,0.25
2018-12-03T19:21:35.000Z, estamos sin tv cable e internet desde esta mañana Hay indicios de solucion Fdo de la Mora,neu,0
2018-12-02T19:13:18.000Z, seguimos esperando una respuesta del porqué seguimos sin señal de internet en la ciudad de Emboscada hace un mes de este problema llamamos y no contestan los reclamos,neg,-0.7370000000000001
2018-12-02T16:29:15.000Z,Por eso deje de pagar su internet y espero ya a que te dan megas reales #EnLaOfiFunciona quiero para mi casa #VenganYaARoque #YNoEsSantacruz #AunqueTengoOtraCruz,neu,0
2018-12-02T11:00:24.000Z, cuánto tiempo tengo que quedarme sin servicio para que me devuelvan mi plata días sin cable ni internet si pago por un Internet el proveedor no me debería dar un medio alternativo de backup LTE por ejemplo ,neg,-0.75
2018-12-01T21:41:41.000Z,Sáquenle el internet a esta pelotuda,neu,0
2018-12-01T18:12:08.000Z,Esta supuesta orden está circulando por Internet En la caza de y cuando llegue a Paraguay,neu,0
2018-11-28T20:37:14.000Z,Ya tenes Internet ,neu,0
2018-11-28T16:09:58.000Z,Sigo sin entender porque salen a la luz las cosas que ayudan a resolver crímenes Es lo mismo cuando telefuturo va con periodista y cámara detrás de la FTC diciendo que están acorralando al EPP Cómo si fuera que ellos no tienen tecnología e internet para estar informados,pos,0.375
2018-11-27T18:50:39.000Z,Hay algún problema o es sólo mi Internet Desde ayer la señal del wifi viene y va ,neg,-0.187
2018-11-27T17:59:23.000Z,En barrio obrero se fue la luz O el internet Algo pasó que no se les leé ,neu,0.0
2018-11-27T00:40:17.000Z,A mi Siri nunca me comprende Yo le pregunto algo en concreto y ella me sugiere sitios en internet Si quiero googlear yo misma puedo hacerlo Pero si te pregunto cuantas… ,neu,0
2018-11-26T21:38:39.000Z, estoy más de horas sin Internet Veníamos bien que hago ahora,pos,0.542
2018-11-26T14:09:42.000Z,Hoy es el día E de #EMONDA será que me va a regalar Internet gratis o algo así para compezar ,neg,-0.25
2018-11-26T00:49:46.000Z,El trasvesti este con la cuenta llamado Milena piensa que me voy a calentar en responder sus estupidecesUna de dos es un pibe de años alto pajero como n paquetes de Internet cada que la vieja le da o es el compañero de celda de Aquiles BáezBusca otro Gil man,neg,-0.625
2018-11-25T23:34:26.000Z,Una vergüenza en Piribebuy Cero Señal encima tengo GB de internet solucionen porfavor Porque ustedes no son nada compresibles cuando no se paga la factura en fecha,neu,0.0
2018-11-23T21:59:10.000Z,Como siempre cagada el internet de en la casa de mi mamá zona Lambaré barrio Mcal López cerca del club sirio Menos mal yo me mude a proximamente se cambia mi mamá ,neg,-0.75
2018-11-23T16:52:13.000Z,Que purete es no preocuparse porque se te acabe el internet Te amo Personal ,pos,1.0
2018-11-23T14:28:46.000Z,Si alguien podría decirle al Presi Marito ya se que TODO tiene prioridad pero cuando tenga tiempo podrían chequear si algún “camalote” está trancando la llegada por eso es TAN BAJA LA LLEGADA DE INTERNETGrashiash ,pos,0.75
2018-11-23T12:50:07.000Z,No hay internet en La Oficina nadie no vino tendremos que trabajar hoy jaja,neu,-0.040000000000000036
2018-11-23T11:54:04.000Z,Cuando los monos aun no evolucionaron y se les da internet esto es lo que sucede,neu,0.0
2018-11-23T11:36:12.000Z, días sin Internet en la oficina son el peor servicio del mundo Empresa de cuarta Si pueden pueden acercarse vendedores ,neg,-0.375
2018-11-23T04:05:05.000Z,Hoy es el Black Free day y podés aprovechar el descuento al para llevarme con vos bebé Mejor ya me duermo y apago el internet,pos,0.792
2018-11-22T22:51:33.000Z,Transmite más buena vibra en la vida Real y no solo en internet ,pos,0.6
2018-11-22T02:07:41.000Z,Cambiaron el router de Internet en mi casa y ahora es mega lento Necesito una solucion porque no me carga ni el Fortnite,neu,0.0
2018-11-20T21:17:29.000Z, estamos teniendo inconveniente con la señal de Internet móvil en la ciudad de Quiindy Podrían verificar y solucionar el inconveniente gracias,neg,-0.08700000000000002
2018-11-20T12:15:20.000Z,El espía dormilón del Internet ,neu,0
2018-11-20T11:15:02.000Z,No existe nada PEOR que los packs de internet de no duran un carajo ,neg,-0.515
